tool_name,neighbor_name,similarity,rank
getPopularQuotes,getQuotesBySeason,0.73266,3
getPopularQuotes,getRandomGoTQuote,0.710415,4
getPopularQuotes,storeUserQuote,0.705887,5
getQuotesBySeason,searchGameOfThronesQuotes,0.798799,1
getQuotesBySeason,getRandomGoTQuote,0.775873,2
getQuotesBySeason,getPopularQuotes,0.73266,3
getQuotesBySeason,searchQuotes,0.725746,4
getQuotesBySeason,getRandomQuoteByHouse,0.700693,5
getRandomGoTQuote,searchGameOfThronesQuotes,0.813005,1
getRandomGoTQuote,getRandomQuoteByHouse,0.803843,2
getRandomGoTQuote,getQuotesBySeason,0.775873,3
getRandomGoTQuote,searchQuotes,0.724928,4
getRandomGoTQuote,getPopularQuotes,0.710415,5
getRandomQuoteByHouse,getRandomGoTQuote,0.803843,1
getRandomQuoteByHouse,searchGameOfThronesQuotes,0.735464,2
getRandomQuoteByHouse,getQuotesBySeason,0.700693,3
getRandomQuoteByHouse,searchQuotes,0.652655,4
getRandomQuoteByHouse,storeUserQuote,0.635738,5
searchQuotes,searchGameOfThronesQuotes,0.902009,1
searchQuotes,storeUserQuote,0.780152,2
searchQuotes,getPopularQuotes,0.756495,3
searchQuotes,getQuotesBySeason,0.725746,4
searchQuotes,getRandomGoTQuote,0.724928,5
storeUserQuote,searchQuotes,0.780152,1
storeUserQuote,searchGameOfThronesQuotes,0.714101,2
storeUserQuote,getRandomGoTQuote,0.70609,3
storeUserQuote,getPopularQuotes,0.705887,4
storeUserQuote,getQuotesBySeason,0.664907,5
searchGameOfThronesQuotes,searchQuotes,0.902009,1
searchGameOfThronesQuotes,getRandomGoTQuote,0.813005,2
searchGameOfThronesQuotes,getQuotesBySeason,0.798799,3
searchGameOfThronesQuotes,getPopularQuotes,0.76363,4
searchGameOfThronesQuotes,getRandomQuoteByHouse,0.735464,5
getNextMCUFilmReleaseDate,getMCUFilmByDateRange,0.844801,1
getNextMCUFilmReleaseDate,getAllUpcomingMCUFilms,0.840924,2
getNextMCUFilmReleaseDate,getNextMCUFilmTitle,0.839096,3
getNextMCUFilmReleaseDate,getMCUFilmDetails,0.770545,4
getNextMCUFilmReleaseDate,getNextMCUMovieReleaseDate,0.701622,5
getNextMCUFilmTitle,getNextMCUFilmReleaseDate,0.839096,1
getNextMCUFilmTitle,getNextMCUMovieTitle,0.804387,2
getNextMCUFilmTitle,getAllUpcomingMCUFilms,0.785588,3
getNextMCUFilmTitle,getMCUFilmDetails,0.764159,4
getNextMCUFilmTitle,getMCUFilmByDateRange,0.753345,5
getAllUpcomingMCUFilms,getMCUFilmDetails,0.871667,1
getAllUpcomingMCUFilms,getMCUFilmByDateRange,0.849168,2
getAllUpcomingMCUFilms,getNextMCUFilmReleaseDate,0.840924,3
getAllUpcomingMCUFilms,getNextMCUFilmTitle,0.785588,4
getAllUpcomingMCUFilms,listUpcomingMCUMovies,0.762969,5
getMCUFilmByDateRange,getAllUpcomingMCUFilms,0.849168,1
getMCUFilmByDateRange,getNextMCUFilmReleaseDate,0.844801,2
getMCUFilmByDateRange,getMCUFilmDetails,0.789963,3
getMCUFilmByDateRange,getNextMCUFilmTitle,0.753345,4
getMCUFilmByDateRange,getNextMCUMovieReleaseDate,0.687099,5
getMCUFilmDetails,getAllUpcomingMCUFilms,0.871667,1
getMCUFilmDetails,getMCUFilmByDateRange,0.789963,2
getMCUFilmDetails,getNextMCUFilmReleaseDate,0.770545,3
getMCUFilmDetails,getNextMCUFilmTitle,0.764159,4
getMCUFilmDetails,getMCUMovieDetails,0.643648,5
getPopulationData,getPublicFinanceInfo,0.884247,1
getPopulationData,getEconomicActivityInfo,0.870186,2
getPopulationData,getEconomicIndicators,0.625969,3
getPopulationData,getCountryIndicatorData,0.62336,4
getPopulationData,getStatistics,0.620254,5
getEconomicActivityInfo,getPopulationData,0.870186,1
getEconomicActivityInfo,getPublicFinanceInfo,0.865206,2
getEconomicActivityInfo,getEconomicIndicators,0.608607,3
getEconomicActivityInfo,getEconomicData,0.591249,4
getEconomicActivityInfo,getHolidaysByCountriesAndYears,0.580546,5
getPublicFinanceInfo,getPopulationData,0.884247,1
getPublicFinanceInfo,getEconomicActivityInfo,0.865206,2
getPublicFinanceInfo,getEconomicData,0.558704,3
getPublicFinanceInfo,getEconomicIndicators,0.550527,4
getPublicFinanceInfo,getCountryIndicatorData,0.536051,5
buyTrainTickets,getWeatherInfo,0.848775,1
buyTrainTickets,getTrainSchedule,0.708788,2
buyTrainTickets,getTrainDisruptions,0.685959,3
buyTrainTickets,trackTrainLocation,0.628972,4
buyTrainTickets,getTrainDetails,0.602634,5
getWeatherInfo,buyTrainTickets,0.848775,1
getWeatherInfo,getTrainSchedule,0.619002,2
getWeatherInfo,getTrainDisruptions,0.610457,3
getWeatherInfo,getCityForecast,0.609733,4
getWeatherInfo,getRealtimeWeather,0.607909,5
getTrainTickets,bookTrainTickets,0.923099,1
getTrainTickets,getTrainDetails,0.734659,2
getTrainTickets,getTrainDisruptions,0.725703,3
getTrainTickets,getTrainSchedule,0.700181,4
getTrainTickets,getRealTimeDeparture,0.660546,5
bookTrainTickets,getTrainTickets,0.923099,1
bookTrainTickets,getTrainDisruptions,0.686341,2
bookTrainTickets,getTrainDetails,0.667188,3
bookTrainTickets,getTrainSchedule,0.663647,4
bookTrainTickets,getRealTimeTrainSchedule,0.609439,5
getRealTimeCryptoData,getHistoricalCryptoData,0.878327,1
getRealTimeCryptoData,getRealtimeData,0.757738,2
getRealTimeCryptoData,filterAndSortCrypto,0.755646,3
getRealTimeCryptoData,getRealTimePrice,0.734666,4
getRealTimeCryptoData,getHistoricalData,0.710427,5
getHistoricalCryptoData,getRealTimeCryptoData,0.878327,1
getHistoricalCryptoData,filterAndSortCrypto,0.838429,2
getHistoricalCryptoData,getHistoricalPrice,0.746572,3
getHistoricalCryptoData,getHistoricalData,0.734026,4
getHistoricalCryptoData,getOrderBookData,0.687998,5
filterAndSortCrypto,getHistoricalCryptoData,0.838429,1
filterAndSortCrypto,getRealTimeCryptoData,0.755646,2
filterAndSortCrypto,getTopMovers,0.607801,3
filterAndSortCrypto,getHistoricalPrice,0.596806,4
filterAndSortCrypto,getForexData,0.592091,5
getForecastData,retrieveAstronomicalInfo,0.918024,1
getForecastData,retrieveMediaData,0.793389,2
getForecastData,getRealTimeWeather,0.737099,3
getForecastData,getForecast,0.716427,4
getForecastData,getAstronomyData,0.692323,5
retrieveAstronomicalInfo,getForecastData,0.918024,1
retrieveAstronomicalInfo,retrieveMediaData,0.804782,2
retrieveAstronomicalInfo,getAstronomyData,0.748038,3
retrieveAstronomicalInfo,getRealTimeWeather,0.713467,4
retrieveAstronomicalInfo,getSunriseSunset,0.697618,5
retrieveMediaData,retrieveAstronomicalInfo,0.804782,1
retrieveMediaData,getForecastData,0.793389,2
retrieveMediaData,getAstronomyData,0.663229,3
retrieveMediaData,getRealTimeWeather,0.589321,4
retrieveMediaData,getSunriseSunset,0.58643,5
getNextMCUMovieTitle,getMCUMovieDetails,0.86288,1
getNextMCUMovieTitle,getNextMCUMovieReleaseDate,0.82765,2
getNextMCUMovieTitle,getNextMCUFilmTitle,0.804387,3
getNextMCUMovieTitle,listUpcomingMCUMovies,0.719165,4
getNextMCUMovieTitle,getMCUMovieCountdown,0.714162,5
getNextMCUMovieReleaseDate,getNextMCUMovieTitle,0.82765,1
getNextMCUMovieReleaseDate,getMCUMovieDetails,0.825612,2
getNextMCUMovieReleaseDate,listUpcomingMCUMovies,0.796762,3
getNextMCUMovieReleaseDate,getMCUMovieCountdown,0.782537,4
getNextMCUMovieReleaseDate,getNextMCUFilmReleaseDate,0.701622,5
getMCUMovieCountdown,getNextMCUMovieReleaseDate,0.782537,1
getMCUMovieCountdown,getMCUMovieDetails,0.745716,2
getMCUMovieCountdown,listUpcomingMCUMovies,0.732056,3
getMCUMovieCountdown,getNextMCUMovieTitle,0.714162,4
getMCUMovieCountdown,getNextMCUFilmTitle,0.58902,5
listUpcomingMCUMovies,getMCUMovieDetails,0.804301,1
listUpcomingMCUMovies,getNextMCUMovieReleaseDate,0.796762,2
listUpcomingMCUMovies,getAllUpcomingMCUFilms,0.762969,3
listUpcomingMCUMovies,getMCUMovieCountdown,0.732056,4
listUpcomingMCUMovies,getNextMCUMovieTitle,0.719165,5
getMCUMovieDetails,getNextMCUMovieTitle,0.86288,1
getMCUMovieDetails,getNextMCUMovieReleaseDate,0.825612,2
getMCUMovieDetails,listUpcomingMCUMovies,0.804301,3
getMCUMovieDetails,getMCUMovieCountdown,0.745716,4
getMCUMovieDetails,getNextMCUFilmTitle,0.723315,5
searchPhotos,getPhotoDetails,0.804584,1
searchPhotos,getRandomPhoto,0.772508,2
searchPhotos,getUserProfile,0.744044,3
searchPhotos,searchSongs,0.607157,4
searchPhotos,getWaifuDetails,0.590217,5
getPhotoDetails,getUserProfile,0.819837,1
getPhotoDetails,getRandomPhoto,0.806791,2
getPhotoDetails,searchPhotos,0.804584,3
getPhotoDetails,getWaifuDetails,0.626915,4
getPhotoDetails,getArticleMetadata,0.556418,5
getRandomPhoto,getPhotoDetails,0.806791,1
getRandomPhoto,searchPhotos,0.772508,2
getRandomPhoto,getUserProfile,0.726607,3
getRandomPhoto,getWaifuDetails,0.523321,4
getRandomPhoto,randomGIF,0.507872,5
getUserProfile,getPhotoDetails,0.819837,1
getUserProfile,searchPhotos,0.744044,2
getUserProfile,getRandomPhoto,0.726607,3
getUserProfile,getWaifuDetails,0.514558,4
getUserProfile,retrieveArtistInfo,0.483635,5
searchNearbyLocation,searchGovernmentData,0.70792,1
searchNearbyLocation,searchLocation,0.624181,2
searchNearbyLocation,SearchGermanGovDatasets,0.604353,3
searchNearbyLocation,searchDatasets,0.600799,4
searchNearbyLocation,searchStore,0.595154,5
getDutchPopulationStatistics,getPopulationStatistics,0.745167,1
getDutchPopulationStatistics,searchGovernmentData,0.675801,2
getDutchPopulationStatistics,getStatistics,0.665134,3
getDutchPopulationStatistics,createDataVisualization,0.64333,4
getDutchPopulationStatistics,getDatasetMetadata,0.624738,5
searchTweetsDetails,getUserInfo,0.672843,1
searchTweetsDetails,searchTweets,0.653754,2
searchTweetsDetails,postTweet,0.629833,3
searchTweetsDetails,getFriendsList,0.579481,4
searchTweetsDetails,streamTweets,0.507597,5
